time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,resume,promote
5562000097,313,100,79,5544000097,5562000097,18000000,5562000018,18000000,5544000018,0,0,0
5580000097,314,100,79,5562000097,5580000097,18000000,5580000018,18000000,5562000018,0,0,0
5598000097,315,100,79,5580000097,5598000097,18000000,5598000018,18000000,5580000018,0,0,0
5616000097,316,100,79,5598000097,5616000097,18000000,5616000018,18000000,5598000018,0,0,0
5634000097,317,100,79,5616000097,5634000097,18000000,5634000018,18000000,5616000018,0,0,0
5652000097,318,100,79,5634000097,5652000097,18000000,5652000018,18000000,5634000018,0,0,0
5670000097,319,100,79,5652000097,5670000097,18000000,5670000018,18000000,5652000018,0,0,0
5688000097,320,100,79,5670000097,5688000097,18000000,5688000018,18000000,5670000018,0,0,0
5706000097,321,100,79,5688000097,5706000097,18000000,5706000018,18000000,5688000018,0,0,0
5724000097,322,100,79,5706000097,5724000097,18000000,5724000018,18000000,5706000018,0,0,0
5742000097,323,100,79,5724000097,5742000097,18000000,5742000018,18000000,5724000018,0,0,0
5760000097,324,100,79,5742000097,5760000097,18000000,5760000018,18000000,5742000018,0,0,0
5778000097,325,100,79,5760000097,5778000097,18000000,5778000018,18000000,5760000018,0,0,0
5796000097,326,100,79,5778000097,5796000097,18000000,5796000018,18000000,5778000018,0,0,0
5814000097,327,100,79,5796000097,5814000097,18000000,5814000018,18000000,5796000018,0,0,0
5832000097,328,100,79,5814000097,5832000097,18000000,5832000018,18000000,5814000018,0,0,0
5850000097,329,100,79,5832000097,5850000097,18000000,5850000018,18000000,5832000018,0,0,0
5868000097,330,100,79,5850000097,5868000097,18000000,5868000018,18000000,5850000018,0,0,0
5886000097,331,100,79,5868000097,5886000097,18000000,5886000018,18000000,5868000018,0,0,0
5904000097,332,100,79,5886000097,5904000097,18000000,5904000018,18000000,5886000018,0,0,0
5922000097,333,100,79,5904000097,5922000097,18000000,5922000018,18000000,5904000018,0,0,0
5940000097,334,100,79,5922000097,5940000097,18000000,5940000018,18000000,5922000018,0,0,0
5958000097,335,100,79,5940000097,5958000097,18000000,5958000018,18000000,5940000018,0,0,0
5976000097,336,100,79,5958000097,5976000097,18000000,5976000018,18000000,5958000018,0,0,0
5994000097,337,100,79,5976000097,5994000097,18000000,5994000018,18000000,5976000018,0,0,0
6012000097,338,100,79,5994000097,6012000097,18000000,6012000018,18000000,5994000018,0,0,0
6030000097,339,100,79,6012000097,6030000097,18000000,6030000018,18000000,6012000018,0,0,0
6048000097,340,100,79,6030000097,6048000097,18000000,6048000018,18000000,6030000018,0,0,0
6066000097,341,100,79,6048000097,6066000097,18000000,6066000018,18000000,6048000018,0,0,0
6084000097,342,100,79,6066000097,6084000097,18000000,6084000018,18000000,6066000018,0,0,0
6102000097,343,100,79,6084000097,6102000097,18000000,6102000018,18000000,6084000018,0,0,0
6120000097,344,100,79,6102000097,6120000097,18000000,6120000018,18000000,6102000018,0,0,0
6138000097,345,100,79,6120000097,6138000097,18000000,6138000018,18000000,6120000018,0,0,0
6156000097,346,100,79,6138000097,6156000097,18000000,6156000018,18000000,6138000018,0,0,0
6174000097,347,100,79,6156000097,6174000097,18000000,6174000018,18000000,6156000018,0,0,0
6192000097,348,100,79,6174000097,6192000097,18000000,6192000018,18000000,6174000018,0,0,0
6210000097,349,100,79,6192000097,6210000097,18000000,6210000018,18000000,6192000018,0,0,0
6228000097,350,100,79,6210000097,6228000097,18000000,6228000018,18000000,6210000018,0,0,0
6246000097,351,100,79,6228000097,6246000097,18000000,6246000018,18000000,6228000018,0,0,0
6264000097,352,100,79,6246000097,6264000097,18000000,6264000018,18000000,6246000018,0,0,0
6282000097,353,100,79,6264000097,6282000097,18000000,6282000018,18000000,6264000018,0,0,0
6300000097,354,100,79,6282000097,6300000097,18000000,6300000018,18000000,6282000018,0,0,0
6318000097,355,100,79,6300000097,6318000097,18000000,6318000018,18000000,6300000018,0,0,0
6336000097,356,100,79,6318000097,6336000097,18000000,6336000018,18000000,6318000018,0,0,0
6354000097,357,100,79,6336000097,6354000097,18000000,6354000018,18000000,6336000018,0,0,0
6372000097,358,100,79,6354000097,6372000097,18000000,6372000018,18000000,6354000018,0,0,0
6390000097,359,100,79,6372000097,6390000097,18000000,6390000018,18000000,6372000018,0,0,0
6408000097,360,100,79,6390000097,6408000097,18000000,6408000018,18000000,6390000018,0,0,0
6426000097,361,100,79,6408000097,6426000097,18000000,6426000018,18000000,6408000018,0,0,0
6444000097,362,100,79,6426000097,6444000097,18000000,6444000018,18000000,6426000018,0,0,0
6462000097,363,100,79,6444000097,6462000097,18000000,6462000018,18000000,6444000018,0,0,0
6480000097,364,100,79,6462000097,6480000097,18000000,6480000018,18000000,6462000018,0,0,0
6498000097,365,100,79,6480000097,6498000097,18000000,6498000018,18000000,6480000018,0,0,0
6516000097,366,100,79,6498000097,6516000097,18000000,6516000018,18000000,6498000018,0,0,0
6534000097,367,100,79,6516000097,6534000097,18000000,6534000018,18000000,6516000018,0,0,0
6552000097,368,100,79,6534000097,6552000097,18000000,6552000018,18000000,6534000018,0,0,0
6570000097,369,100,79,6552000097,6570000097,18000000,6570000018,18000000,6552000018,0,0,0
6588000097,370,100,79,6570000097,6588000097,18000000,6588000018,18000000,6570000018,0,0,0
6606000097,371,100,79,6588000097,6606000097,18000000,6606000018,18000000,6588000018,0,0,0
6624000097,372,100,79,6606000097,6624000097,18000000,6624000018,18000000,6606000018,0,0,0
6642000097,373,100,79,6624000097,6642000097,18000000,6642000018,18000000,6624000018,0,0,0
6660000097,374,100,79,6642000097,6660000097,18000000,6660000018,18000000,6642000018,0,0,0
6678000097,375,100,79,6660000097,6678000097,18000000,6678000018,18000000,6660000018,0,0,0
6696000097,376,100,79,6678000097,6696000097,18000000,6696000018,18000000,6678000018,0,0,0
6714000097,377,100,79,6696000097,6714000097,18000000,6714000018,18000000,6696000018,0,0,0
6732000097,378,100,79,6714000097,6732000097,18000000,6732000018,18000000,6714000018,0,0,0
6750000097,379,100,79,6732000097,6750000097,18000000,6750000018,18000000,6732000018,0,0,0
6768000097,380,100,79,6750000097,6768000097,18000000,6768000018,18000000,6750000018,0,0,0
6786000097,381,100,79,6768000097,6786000097,18000000,6786000018,18000000,6768000018,0,0,0
6804000097,382,100,79,6786000097,6804000097,18000000,6804000018,18000000,6786000018,0,0,0
6822000097,383,100,79,6804000097,6822000097,18000000,6822000018,18000000,6804000018,0,0,0
6840000097,384,100,79,6822000097,6840000097,18000000,6840000018,18000000,6822000018,0,0,0
6858000097,385,100,79,6840000097,6858000097,18000000,6858000018,18000000,6840000018,0,0,0
6876000097,386,100,79,6858000097,6876000097,18000000,6876000018,18000000,6858000018,0,0,0
6894000097,387,100,79,6876000097,6894000097,18000000,6894000018,18000000,6876000018,0,0,0
6912000097,388,100,79,6894000097,6912000097,18000000,6912000018,18000000,6894000018,0,0,0
6930000097,389,100,79,6912000097,6930000097,18000000,6930000018,18000000,6912000018,0,0,0
6948000097,390,100,79,6930000097,6948000097,18000000,6948000018,18000000,6930000018,0,0,0
6966000097,391,100,79,6948000097,6966000097,18000000,6966000018,18000000,6948000018,0,0,0
6984000097,392,100,79,6966000097,6984000097,18000000,6984000018,18000000,6966000018,0,0,0
7002000097,393,100,79,6984000097,7002000097,18000000,7002000018,18000000,6984000018,0,0,0
7020000097,394,100,79,7002000097,7020000097,18000000,7020000018,18000000,7002000018,0,0,0
7038000097,395,100,79,7020000097,7038000097,18000000,7038000018,18000000,7020000018,0,0,0
7056000097,396,100,79,7038000097,7056000097,18000000,7056000018,18000000,7038000018,0,0,0
7074000097,397,100,79,7056000097,7074000097,18000000,7074000018,18000000,7056000018,0,0,0
7092000097,398,100,79,7074000097,7092000097,18000000,7092000018,18000000,7074000018,0,0,0
7110000097,399,100,79,7092000097,7110000097,18000000,7110000018,18000000,7092000018,0,0,0
7128000097,400,100,79,7110000097,7128000097,18000000,7128000018,18000000,7110000018,0,0,0
7146000097,401,100,79,7128000097,7146000097,18000000,7146000018,18000000,7128000018,0,0,0
7164000097,402,100,79,7146000097,7164000097,18000000,7164000018,18000000,7146000018,0,0,0
7182000097,403,100,79,7164000097,7182000097,18000000,7182000018,18000000,7164000018,0,0,0
7200000097,404,100,79,7182000097,7200000097,18000000,7200000018,18000000,7182000018,0,0,0
7218000097,405,100,79,7200000097,7218000097,18000000,7218000018,18000000,7200000018,0,0,0
7236000097,406,100,79,7218000097,7236000097,18000000,7236000018,18000000,7218000018,0,0,0
7254000097,407,100,79,7236000097,7254000097,18000000,7254000018,18000000,7236000018,0,0,0
7272000097,408,100,79,7254000097,7272000097,18000000,7272000018,18000000,7254000018,0,0,0
7290000097,409,100,79,7272000097,7290000097,18000000,7290000018,18000000,7272000018,0,0,0
7308000097,410,100,79,7290000097,7308000097,18000000,7308000018,18000000,7290000018,0,0,0
7326000097,411,100,79,7308000097,7326000097,18000000,7326000018,18000000,7308000018,0,0,0
7344000097,412,100,79,7326000097,7344000097,18000000,7344000018,18000000,7326000018,0,0,0
7362000097,413,100,79,7344000097,7362000097,18000000,7362000018,18000000,7344000018,0,0,0
7380000097,414,100,79,7362000097,7380000097,18000000,7380000018,18000000,7362000018,0,0,0
7398000097,415,100,79,7380000097,7398000097,18000000,7398000018,18000000,7380000018,0,0,0
7416000097,416,100,79,7398000097,7416000097,18000000,7416000018,18000000,7398000018,0,0,0
7434000097,417,100,79,7416000097,7434000097,18000000,7434000018,18000000,7416000018,0,0,0
7452000097,418,100,79,7434000097,7452000097,18000000,7452000018,18000000,7434000018,0,0,0
7470000097,419,100,79,7452000097,7470000097,18000000,7470000018,18000000,7452000018,0,0,0
7488000097,420,100,79,7470000097,7488000097,18000000,7488000018,18000000,7470000018,0,0,0
7506000097,421,100,79,7488000097,7506000097,18000000,7506000018,18000000,7488000018,0,0,0
7524000097,422,100,79,7506000097,7524000097,18000000,7524000018,18000000,7506000018,0,0,0
7542000097,423,100,79,7524000097,7542000097,18000000,7542000018,18000000,7524000018,0,0,0
7560000097,424,100,79,7542000097,7560000097,18000000,7560000018,18000000,7542000018,0,0,0
7578000097,425,100,79,7560000097,7578000097,18000000,7578000018,18000000,7560000018,0,0,0
7596000097,426,100,79,7578000097,7596000097,18000000,7596000018,18000000,7578000018,0,0,0
7614000097,427,100,79,7596000097,7614000097,18000000,7614000018,18000000,7596000018,0,0,0
7632000097,428,100,79,7614000097,7632000097,18000000,7632000018,18000000,7614000018,0,0,0
7650000097,429,100,79,7632000097,7650000097,18000000,7650000018,18000000,7632000018,0,0,0
7668000097,430,100,79,7650000097,7668000097,18000000,7668000018,18000000,7650000018,0,0,0
7686000097,431,100,79,7668000097,7686000097,18000000,7686000018,18000000,7668000018,0,0,0
7704000097,432,100,79,7686000097,7704000097,18000000,7704000018,18000000,7686000018,0,0,0
7722000097,433,100,79,7704000097,7722000097,18000000,7722000018,18000000,7704000018,0,0,0
7740000097,434,100,79,7722000097,7740000097,18000000,7740000018,18000000,7722000018,0,0,0
7758000097,435,100,79,7740000097,7758000097,18000000,7758000018,18000000,7740000018,0,0,0
7776000097,436,100,79,7758000097,7776000097,18000000,7776000018,18000000,7758000018,0,0,0
7794000097,437,100,79,7776000097,7794000097,18000000,7794000018,18000000,7776000018,0,0,0
7812000097,438,100,79,7794000097,7812000097,18000000,7812000018,18000000,7794000018,0,0,0
7830000097,439,100,79,7812000097,7830000097,18000000,7830000018,18000000,7812000018,0,0,0
7848000097,440,100,79,7830000097,7848000097,18000000,7848000018,18000000,7830000018,0,0,0
7866000097,441,100,79,7848000097,7866000097,18000000,7866000018,18000000,7848000018,0,0,0
7884000097,442,100,79,7866000097,7884000097,18000000,7884000018,18000000,7866000018,0,0,0
7902000097,443,100,79,7884000097,7902000097,18000000,7902000018,18000000,7884000018,0,0,0
7920000097,444,100,79,7902000097,7920000097,18000000,7920000018,18000000,7902000018,0,0,0
7938000097,445,100,79,7920000097,7938000097,18000000,7938000018,18000000,7920000018,0,0,0
7956000097,446,100,79,7938000097,7956000097,18000000,7956000018,18000000,7938000018,0,0,0
7974000097,447,100,79,7956000097,7974000097,18000000,7974000018,18000000,7956000018,0,0,0
7992000097,448,100,79,7974000097,7992000097,18000000,7992000018,18000000,7974000018,0,0,0
8010000097,449,100,79,7992000097,8010000097,18000000,8010000018,18000000,7992000018,0,0,0
8028000097,450,100,79,8010000097,8028000097,18000000,8028000018,18000000,8010000018,0,0,0
8046000097,451,100,79,8028000097,8046000097,18000000,8046000018,18000000,8028000018,0,0,0
8064000097,452,100,79,8046000097,8064000097,18000000,8064000018,18000000,8046000018,0,0,0
8082000097,453,100,79,8064000097,8082000097,18000000,8082000018,18000000,8064000018,0,0,0
8100000097,454,100,79,8082000097,8100000097,18000000,8100000018,18000000,8082000018,0,0,0
8118000097,455,100,79,8100000097,8118000097,18000000,8118000018,18000000,8100000018,0,0,0
8136000097,456,100,79,8118000097,8136000097,18000000,8136000018,18000000,8118000018,0,0,0
8154000097,457,100,79,8136000097,8154000097,18000000,8154000018,18000000,8136000018,0,0,0
8172000097,458,100,79,8154000097,8172000097,18000000,8172000018,18000000,8154000018,0,0,0
8190000097,459,100,79,8172000097,8190000097,18000000,8190000018,18000000,8172000018,0,0,0
8208000097,460,100,79,8190000097,8208000097,18000000,8208000018,18000000,8190000018,0,0,0
8226000097,461,100,79,8208000097,8226000097,18000000,8226000018,18000000,8208000018,0,0,0
8244000097,462,100,79,8226000097,8244000097,18000000,8244000018,18000000,8226000018,0,0,0
8262000097,463,100,79,8244000097,8262000097,18000000,8262000018,18000000,8244000018,0,0,0
8280000097,464,100,79,8262000097,8280000097,18000000,8280000018,18000000,8262000018,0,0,0
8298000097,465,100,79,8280000097,8298000097,18000000,8298000018,18000000,8280000018,0,0,0
8316000097,466,100,79,8298000097,8316000097,18000000,8316000018,18000000,8298000018,0,0,0
8334000097,467,100,79,8316000097,8334000097,18000000,8334000018,18000000,8316000018,0,0,0
8352000097,468,100,79,8334000097,8352000097,18000000,8352000018,18000000,8334000018,0,0,0
8370000097,469,100,79,8352000097,8370000097,18000000,8370000018,18000000,8352000018,0,0,0
8388000097,470,100,79,8370000097,8388000097,18000000,8388000018,18000000,8370000018,0,0,0
8406000097,471,100,79,8388000097,8406000097,18000000,8406000018,18000000,8388000018,0,0,0
8424000097,472,100,79,8406000097,8424000097,18000000,8424000018,18000000,8406000018,0,0,0
8442000097,473,100,79,8424000097,8442000097,18000000,8442000018,18000000,8424000018,0,0,0
8460000097,474,100,79,8442000097,8460000097,18000000,8460000018,18000000,8442000018,0,0,0
8478000097,475,100,79,8460000097,8478000097,18000000,8478000018,18000000,8460000018,0,0,0
8496000097,476,100,79,8478000097,8496000097,18000000,8496000018,18000000,8478000018,0,0,0
8514000097,477,100,79,8496000097,8514000097,18000000,8514000018,18000000,8496000018,0,0,0
8532000097,478,100,79,8514000097,8532000097,18000000,8532000018,18000000,8514000018,0,0,0
8550000097,479,100,79,8532000097,8550000097,18000000,8550000018,18000000,8532000018,0,0,0
8568000097,480,100,79,8550000097,8568000097,18000000,8568000018,18000000,8550000018,0,0,0
8586000097,481,100,79,8568000097,8586000097,18000000,8586000018,18000000,8568000018,0,0,0
8604000097,482,100,79,8586000097,8604000097,18000000,8604000018,18000000,8586000018,0,0,0
8622000097,483,100,79,8604000097,8622000097,18000000,8622000018,18000000,8604000018,0,0,0
8640000097,484,100,79,8622000097,8640000097,18000000,8640000018,18000000,8622000018,0,0,0
8658000097,485,100,79,8640000097,8658000097,18000000,8658000018,18000000,8640000018,0,0,0
8676000097,486,100,79,8658000097,8676000097,18000000,8676000018,18000000,8658000018,0,0,0
8694000097,487,100,79,8676000097,8694000097,18000000,8694000018,18000000,8676000018,0,0,0
8712000097,488,100,79,8694000097,8712000097,18000000,8712000018,18000000,8694000018,0,0,0
8730000097,489,100,79,8712000097,8730000097,18000000,8730000018,18000000,8712000018,0,0,0
8748000097,490,100,79,8730000097,8748000097,18000000,8748000018,18000000,8730000018,0,0,0
8766000097,491,100,79,8748000097,8766000097,18000000,8766000018,18000000,8748000018,0,0,0
8784000097,492,100,79,8766000097,8784000097,18000000,8784000018,18000000,8766000018,0,0,0
8802000097,493,100,79,8784000097,8802000097,18000000,8802000018,18000000,8784000018,0,0,0
8820000097,494,100,79,8802000097,8820000097,18000000,8820000018,18000000,8802000018,0,0,0
8838000097,495,100,79,8820000097,8838000097,18000000,8838000018,18000000,8820000018,0,0,0
8856000097,496,100,79,8838000097,8856000097,18000000,8856000018,18000000,8838000018,0,0,0
8874000097,497,100,79,8856000097,8874000097,18000000,8874000018,18000000,8856000018,0,0,0
8892000097,498,100,79,8874000097,8892000097,18000000,8892000018,18000000,8874000018,0,0,0
8910000097,499,100,79,8892000097,8910000097,18000000,8910000018,18000000,8892000018,0,0,0
8910000223,9,1,252,8910000097,8910000223,126,8909999971,126,8909999845,0,0,0
8928000097,500,100,79,8910000097,8928000097,18000000,8928000018,18000000,8910000018,0,0,0
